id,created_timestamp,title,description,category_label,category_tag,company_name,salary_min,salary_max,country,state,county,city,lat,lon,search_state,search_term
5345158308,2025-08-09T03:06:15Z,☁ Cloud HPC Engineer ☁,"Overview We are building the real-world J.A.R.V.I.S. for materials RnD ( https://exabyte.io/img/iron-man-creates-material.gif ) and looking for Senior Engineers excited about bridging the gap between materials/chemistry, data science, and computer science to help us develop a software framework for designing and discovering new advanced materials and chemicals. More about our codebase and team on our GitHub page . Work will focus on (1) building a cloud-based high-performance computing platform…",IT Jobs,it-jobs,Mat3ra,130000,200000,US,California,Contra Costa County,Waldon,37.90212,-122.05572,CA,machine learning
5751363913,2026-06-03T21:27:06Z,Forward Deployed Robotics Engineer,"Robotics Software Engineer - Autonomous Systems & Field Deployment Partnering with an exciting defence technology client SR2 is supporting an innovative, venture-backed autonomous systems company that is building the next generation of scalable robotics and defence technology. We're looking for an experienced Robotics Software Engineer who enjoys working across both deep technical development and real-world deployment. This is an opportunity to help deliver cutting-edge autonomous aerial system…",IT Jobs,it-jobs,SR2 REC LTD,200000,300000,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5345158312,2025-08-09T03:06:15Z, Community Evangelist ,"Overview We look for outgoing people with strong technical backgrounds (Scientists/Engineers) seeking to diversify their skills to help us develop a vibrant global community around the software platform for designing and discovering new advanced materials and chemicals. Work will focus on (1) identifying strategic pathways for community growth, (2) preparing the relevant content including case studies and technical presentations, (3) delivering content and measuring KPI. Successful candidates w…",Scientific & QA Jobs,scientific-qa-jobs,Mat3ra,100000,140000,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5345158319,2025-08-09T03:06:15Z,✍️ Grant Writer ✍️,"Overview Join us in building the real-world J.A.R.V.I.S. for materials RnD ( https://exabyte.io/img/iron-man-creates-material.gif ). We look for people with strong technical backgrounds (Scientists/Engineers) seeking to diversify their skills to help us develop and execute public sector business development strategy around the software platform for designing and discovering new advanced materials and chemicals. Work will focus on (1) identifying strategic pathways for public sector growth, (2) …",Scientific & QA Jobs,scientific-qa-jobs,Mat3ra,100000,140000,US,California,Contra Costa County,Waldon,37.90212,-122.05572,CA,machine learning
5345158374,2025-08-09T03:06:16Z,✏️ UX Design Lead ✏️,"Overview We are building the real-world J.A.R.V.I.S. for materials RnD ( https://exabyte.io/img/iron-man-creates-material.gif ). Calling out experienced product designers - people with strong technical backgrounds (STEM degree, experience in similar industries) seeking to design and build a comprehensive web-based platform (think AutoDesk, SAP, Adobe Creative Cloud, Azure ML Studio) for digital materials RnD. Work will focus on (1) identifying strategic pathways for product design, (2) preparin…",IT Jobs,it-jobs,Mat3ra,120000,180000,US,California,Contra Costa County,Waldon,37.90212,-122.05572,CA,machine learning
5345158310,2025-08-09T03:06:15Z,✅ Product Development Lead ✅,"Overview We are building the real-world J.A.R.V.I.S. for materials RnD ( https://exabyte.io/img/iron-man-creates-material.gif ). Calling out experienced product managers - people with strong technical backgrounds (STEM degree, experience in similar industries) seeking to design and build a comprehensive web-based platform (think AutoDesk, SAP, Adobe Creative Cloud, Azure ML Studio) for digital materials RnD. Work will focus on (1) identifying strategic pathways for product development, (2) prep…",IT Jobs,it-jobs,Mat3ra,120000,180000,US,California,Contra Costa County,Waldon,37.90212,-122.05572,CA,machine learning
5345158274,2025-08-09T03:06:14Z, Business Development Lead ,"Overview You will team up with us to design and build a comprehensive web-based platform (think AutoDesk, SAP, Adobe Creative Cloud, Azure ML Studio) for digital materials RnD. You will team up with us to identify market opportunities and build an enterprise-focused sales team from the ground up. We have a set of Fortune 500 customers (example case studies are at mat3ra.com/case-studies ). You will explore growth and business development opportunities with them and source new ones. Your career …",Sales Jobs,sales-jobs,Mat3ra,120000,180000,US,California,Contra Costa County,Walnut Creek,37.865566,-122.0667,CA,machine learning
5721178923,2026-05-06T23:39:33Z,Senior Geospatial Scientist,"About Matter Intelligence Welcome to Matter, where we are building the future of vision AI: pairing a world-first sensor that sees molecular chemistry, temperature, and 3D shape with a Large World Model that will be the most powerful intelligence engine for our physical world. This system doesn't just see what something looks like; it understands everything from a single pixel. We call this Superintelligent Vision. You'll join a team that has delivered technologies to Mars for NASA/JPL, co-foun…",Scientific & QA Jobs,scientific-qa-jobs,Matter Intelligence,129702.65,129702.65,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5667002788,2026-03-15T11:52:23Z,88-50101857 Sr. Manager - Strategic Analytics & Intelligence,"The Position Genentech USA, Inc. seeks a Sr. Manager - Strategic Analytics & Intelligence at its South San Francisco, CA location. Duties: Within global pharmaceutical company, leverage knowledge of data analytics to provide strategic recommendations and actionable insights that benefit customers and patients. Utilize Python, R, SQL and SAS analytic tools to analyze secondary data and translate data analyses into concise, compelling business cases that influence business decisions and strategie…",Scientific & QA Jobs,scientific-qa-jobs,Roche,232299.89,232299.89,US,California,San Mateo County,South San Francisco,37.65319,-122.418411,CA,machine learning
5639876433,2026-02-21T10:32:10Z,"Principal Engineer, AI/ML Software","About Analog Devices Analog Devices, Inc. (NASDAQ: ADI ) is a global semiconductor leader that bridges the physical and digital worlds to enable breakthroughs at the Intelligent Edge. ADI combines analog, digital, and software technologies into solutions that help drive advancements in digitized factories, mobility, and digital healthcare, combat climate change, and reliably connect humans and the world. With revenue of more than $9 billion in FY24 and approximately 24,000 people globally, ADI …",Engineering Jobs,engineering-jobs,Analog Devices,230000,316250,US,California,Santa Clara County,San Jose,37.390494,-121.885434,CA,machine learning
5372871343,2025-08-28T20:48:57Z,Software Engineer: Perception,"About Lodestar Lodestar's mission is to develop the first ""Protect and Defend"" capability for high-value space assets in orbit. Our flagship product MITHRIL is the critical hardware & software necessary to augment any off-the-shelf spacecraft with the ability to autonomously detect, characterise, and reversibly neutralise orbital threats. By building on the proven space heritage of our best-in-class satellite-bus partners and fully integrating MITHRIL as a single platform, we deliver a fully au…",IT Jobs,it-jobs,Lodestar,115000,140000,US,California,Los Angeles County,Los Angeles,,,CA,machine learning
5372747400,2025-08-28T18:13:43Z,Software Engineer: On-board Autonomy,"About Lodestar Lodestar's mission is to develop the first ""Protect and Defend"" capability for high-value space assets in orbit. Our flagship product, MITHRIL, is our hardware-agnostic, AI-enabled autonomy software suite that enables us to augment any off-the-shelf spacecraft with the ability to autonomously detect, characterise, and reversibly neutralise orbital threats. By building on the proven space heritage of our best-in-class satellite-bus partners and fully integrating MITHRIL into singl…",IT Jobs,it-jobs,Lodestar,120000,145000,US,California,Los Angeles County,Los Angeles,,,CA,machine learning
5751363013,2026-06-03T21:26:42Z,Enforcement Operations Specialist,"Remote Enforcement Operations Specialist Opportunity Job Title: Enforcement Operations Specialist Location: Remote Duration: 6 Months (Potential Extension up to 12-24 Months) Pay Rate: $90 - 120.00/hr Position Overview As an Enforcement Operations Specialist on the Safeguards Team, you will be responsible for labeling data used for classifier development, implementing enforcement workflows, communicating with customers regarding user safety concerns, reviewing flagged content for account abuse …",IT Jobs,it-jobs,Signature Consultants,166400,249600,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5345158376,2025-08-09T03:06:16Z,️ Public Sector Business Development Lead ️,"Overview We are building the real-world J.A.R.V.I.S. for materials R&D ( https://exabyte.io/img/iron-man-creates-material.gif ). You will team up with us to design and build a comprehensive web-based platform (think AutoDesk, SAP, Adobe Creative Cloud, Azure ML Studio) for digital materials RnD. You will team up with us to identify market opportunities and build relationships with public sector entities - Governmental Agencies, Research Organizations, etc. from the ground up. We have a set of p…",Sales Jobs,sales-jobs,Mat3ra,120000,180000,US,California,Contra Costa County,Walnut Creek,37.865566,-122.0667,CA,machine learning
5658796941,2026-03-08T17:20:59Z,"Staff Software Engineer, Data Platform (FedRamp)","Secure Every Identity, from AI to Human Identity is the key to unlocking the potential of AI. Okta secures AI by building the trusted, neutral infrastructure that enables organizations to safely embrace this new era. This work requires a relentless drive to solve complex challenges with real-world stakes. We are looking for builders and owners who operate with speed and urgency and execute with excellence. This is an opportunity to do career-defining work. We're all in on this mission. If you a…",IT Jobs,it-jobs,Okta,194000,267000,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5746316795,2026-05-31T03:57:56Z,"Director, Decision Science AI/ML Engineering & Ops","Job Posting Title: Director, Decision Science AI/ML Engineering & Ops Req ID: 10151158 Job Description: Do you thrive on transforming brilliant and complex science into robust, scalable software? Are you driven to advance the platforms and tools that empower scientists to do their best work, faster? Are you energized about building the capabilities that allow data scientists to move from ""proof-of-concept"" to ""global production"" with the push of a button? We are looking for a visionary leader t…",Scientific & QA Jobs,scientific-qa-jobs,The Walt Disney Company,228700,306700,US,California,Los Angeles County,Burbank,34.203909,-118.293589,CA,machine learning
5617669287,2026-02-06T14:24:02Z,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,it-jobs,TELUS International,99827.59,99827.59,US,California,Los Angeles County,Vermont,34.089929,-118.294103,CA,machine learning
5732238235,2026-05-17T03:19:57Z,Junior Data Platform Engineer,"Are you ready to embark on a career that truly affects people around the world? Trulioo invites you to be a catalyst for change in the dynamic realm of digital identity verification. As the global front-runner in our industry, we are redefining how businesses grow, innovate and comply online. Picture yourself at the forefront of innovation, contributing to our award-winning platform that enables organizations worldwide to quickly onboard customers, optimize costs and combat fraud. Fueled by Sil…",IT Jobs,it-jobs,Trulioo,90000,110000,US,California,San Diego County,San Diego,32.726967,-117.164709,CA,machine learning
5736203805,2026-05-21T04:57:41Z,Software Engineer (Generalist),"About Remedy Robotics Cardiovascular disease is the 1 cause of morbidity and mortality in the world. Much of this could be prevented with better access to specialist care. Take stroke as an example: any delay in treatment can lead to permanent disability or death. However, due to a lack of specialist surgeons, the most effective intervention can only be performed in 2% of US hospitals. For patients who present to one of the 98% of hospitals that do not offer the surgery, treatment is either sig…",IT Jobs,it-jobs,Remedy Robotics,304592.75,304592.75,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5755216094,2026-06-07T02:48:15Z,Enterprise AI Solutions Consultant,"Elevate the Future of Global Content with TransPerfect AI TransPerfect is the leading solution provider of AI, Technology, and Data solutions; we are the engine behind the global AI revolution. As we continue to redefine how the world’s largest enterprises process, train, and deploy data, we are seeking a high-caliber AI Sales Representative to join our elite Business Development team. This is a hunter role designed for a sophisticated sales professional who thrives at the intersection of cutti…",Sales Jobs,sales-jobs,TransPerfect,110000,150000,US,California,San Francisco,,37.798085,-122.466538,CA,machine learning
5755216103,2026-06-07T02:48:15Z,Enterprise AI Solutions Consultant,"Elevate the Future of Global Content with TransPerfect AI TransPerfect is the leading solution provider of AI, Technology, and Data solutions; we are the engine behind the global AI revolution. As we continue to redefine how the world’s largest enterprises process, train, and deploy data, we are seeking a high-caliber AI Sales Representative to join our elite Business Development team. This is a hunter role designed for a sophisticated sales professional who thrives at the intersection of cutti…",Sales Jobs,sales-jobs,TransPerfect,110000,150000,US,California,Los Angeles County,Los Angeles,33.96979,-118.246815,CA,machine learning
5755216107,2026-06-07T02:48:16Z,Enterprise AI Solutions Consultant,"Elevate the Future of Global Content with TransPerfect AI TransPerfect is the leading solution provider of AI, Technology, and Data solutions; we are the engine behind the global AI revolution. As we continue to redefine how the world’s largest enterprises process, train, and deploy data, we are seeking a high-caliber AI Sales Representative to join our elite Business Development team. This is a hunter role designed for a sophisticated sales professional who thrives at the intersection of cutti…",Sales Jobs,sales-jobs,TransPerfect,110000,150000,US,California,San Diego County,San Diego,32.726967,-117.164709,CA,machine learning
5672113298,2026-03-19T13:29:03Z,AI Benchmark & Datasets Engineer / Researcher,"About Pathway Pathway builds the first post-transformer frontier model that solves AI's fundamental memory problem. While transformers wake up in the same state every time—like Groundhog Day—our architecture enables true continuous learning, infinite context reasoning, and real-time adaptation. We're not optimizing yesterday's technology; we're building what comes after transformers. Our breakthrough architecture outperforms Transformer and provides the enterprise with full visibility into how …",IT Jobs,it-jobs,Pathway,100000,100000,US,California,Santa Clara County,Palo Alto,37.445797,-122.157575,CA,machine learning
5726714422,2026-05-12T05:47:39Z,Zonal Distribution Leader,"We are currently looking for a Zonal Distribution Leader based in San Francisco or Los Angeles. This is a hybrid role. Your Team Allianz Commercial (AzC) employs the brightest, most passionate people in the insurance industry. We'd love for you to join our growing team! We invest in our people through training and professional development while supporting you along the way-all so you can meet your career goals. To us, the most important measure of our success is yours. The Impact You Will Have …",Sales Jobs,sales-jobs,Allianz,192002.6,192002.6,US,California,San Francisco,Hayes Valley,37.775,-122.4183,CA,machine learning
5755057489,2026-06-07T00:07:27Z,GNC Engineer (Optical Systems),"As a Guidance, Navigation, and Control Engineer (Optical Systems) at Impulse Space, you will own all aspects of and provide outstanding technical contribution to star trackers and optical navigation systems in all phases of development and operation while working closely with a fast paced, agile team. Responsibilities Implement GNC flight, test, and analysis artifacts for high-performance GNC-adjacent optical systems produced at scale Develop robust identification, attitude resolution, and obje…",Engineering Jobs,engineering-jobs,Impulse Space,125000,155000,US,California,Los Angeles County,Lawndale,33.870212,-118.373359,CA,machine learning
