id,created_timestamp,title,description,category_label,category_tag,company_name,salary_min,salary_max,country,state,county,city,lat,lon,search_state,search_term
5692874464,2026-04-08T02:23:35Z,Chief Financial Officer,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. A company is seeking a Chief Financial O…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,251166.72,251166.72,US,California,San Bernardino County,Rancho Cucamonga,34.135667,-117.614146,CA,artificial intelligence
5689729766,2026-04-04T05:25:25Z,Accounting Manager,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. Position Summary GHJ Search & Staffing h…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,146790.81,146790.81,US,California,Los Angeles County,North Hollywood,34.16588,-118.363726,CA,artificial intelligence
4076202332,2023-05-02T07:35:46Z,Tech PR Account Director (Contract/Permanent  fully remote),"We're looking for someone special. Hard-working, intelligent and organized we need all of those, but we need something more. We need someone that needs to deliver great service to clients, just because they're wired that way. This person gets that delivering great service isn't just about doing the work needed in the timeframe a client needs. It is about steering them in the right direction to propel their business forward and sometimes pushing back. This person is a great writer too, who knows…","PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,Sonus PR,60000,70000,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5597959639,2026-01-23T17:25:03Z,"Researcher, Frontier Biological and Chemical Risks","About the Team Preparedness is a critical Safety Research team at OpenAI, which is focused on mitigating AI threats to global security that could scale to an extreme level of severity. Our work involves: Measurement. Monitoring and predicting the evolving capabilities of frontier AI systems. Mitigation. Keeping misuse safeguards, alignment tools, and security measures on track to adequately address extreme threats that might arise in the future. Coordination. Setting mitigation targets by maint…",IT Jobs,it-jobs,OpenAI,295000,445000,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5741058550,2026-05-26T03:18:47Z,Remote Data Entry Specialist,"Job Overview We are seeking a detail-oriented and dependable Remote Data Entry Specialist to join our growing team. In this role, you will be responsible for accurately entering, updating, and maintaining information within company databases and systems. This is a fully remote position offering flexibility, paid training, and opportunities for professional growth. Salary $25–$30 per hour Weekly pay available depending on employer policies Responsibilities Enter and update data accurately into c…",Admin Jobs,admin-jobs,Skillerszone,75279.84,75279.84,US,California,Los Angeles County,Dowtown Carrier Annex,34.045071,-118.24142,CA,artificial intelligence
5741058806,2026-05-26T03:18:48Z,Remote Data Entry Specialist,"Job Overview We are seeking a detail-oriented and dependable Remote Data Entry Specialist to join our growing team. In this role, you will be responsible for accurately entering, updating, and maintaining information within company databases and systems. This is a fully remote position offering flexibility, paid training, and opportunities for professional growth. Salary $25–$30 per hour Weekly pay available depending on employer policies Responsibilities Enter and update data accurately into c…",Admin Jobs,admin-jobs,Skillerszone,79089.74,79089.74,US,California,San Diego County,Ocean Beach,32.764911,-117.19957,CA,artificial intelligence
5752936177,2026-06-05T05:17:07Z,Remote Data Entry Specialist,"Job Overview We are seeking a detail-oriented and dependable Remote Data Entry Specialist to join our growing team. In this role, you will be responsible for accurately entering, updating, and maintaining information within company databases and systems. This is a fully remote position offering flexibility, paid training, and opportunities for professional growth. Salary $25–$30 per hour Weekly pay available depending on employer policies Responsibilities Enter and update data accurately into c…",Admin Jobs,admin-jobs,Skillerszone,80651.72,80651.72,US,California,Santa Clara County,San Jose,37.335841,-121.897977,CA,artificial intelligence
5345158274,2025-08-09T03:06:14Z, Business Development Lead ,"Overview You will team up with us to design and build a comprehensive web-based platform (think AutoDesk, SAP, Adobe Creative Cloud, Azure ML Studio) for digital materials RnD. You will team up with us to identify market opportunities and build an enterprise-focused sales team from the ground up. We have a set of Fortune 500 customers (example case studies are at mat3ra.com/case-studies ). You will explore growth and business development opportunities with them and source new ones. Your career …",Sales Jobs,sales-jobs,Mat3ra,120000,180000,US,California,Contra Costa County,Walnut Creek,37.865566,-122.0667,CA,artificial intelligence
5721466863,2026-05-07T04:34:04Z,Software Engineer (Python),"Company AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds spanning cloud computing, artificial intelligence, communications and sensing, embedded systems, and more. The Role As a Python Software Engineer, you will own AnySignal’s…",Engineering Jobs,engineering-jobs,AnySignal,88364.28,88364.28,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5672127642,2026-03-19T14:05:14Z,Controller,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. We are working with a respected nonprofi…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,216319.05,216319.05,US,California,Los Angeles County,Culver City,33.995436,-118.399869,CA,artificial intelligence
5655789158,2026-03-05T20:15:05Z,Staff Accountant,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. Position Overview We are seeking a motiv…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,91036.51,91036.51,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
4811266087,2024-08-05T11:01:24Z,You would like to join Terawatt but do not see a role - drop your resume here!,"About Terawatt Infrastructure The once in a century transition to autonomous and electric vehicles is underway and will require a multi-trillion-dollar investment in energy and charging infrastructure, and the real estate to site it on. Terawatt is the leader in delivering large scale, turnkey charging solutions for companies rapidly deploying AV and EV fleets. Whether it’s an urban mobility hub, or a carefully located multi-fleet hub for semi-trucks, Terawatt brings the talent, capabilities, a…",IT Jobs,it-jobs,Terawatt Infrastructure,141986.64,141986.64,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5345158376,2025-08-09T03:06:16Z,️ Public Sector Business Development Lead ️,"Overview We are building the real-world J.A.R.V.I.S. for materials R&D ( https://exabyte.io/img/iron-man-creates-material.gif ). You will team up with us to design and build a comprehensive web-based platform (think AutoDesk, SAP, Adobe Creative Cloud, Azure ML Studio) for digital materials RnD. You will team up with us to identify market opportunities and build relationships with public sector entities - Governmental Agencies, Research Organizations, etc. from the ground up. We have a set of p…",Sales Jobs,sales-jobs,Mat3ra,120000,180000,US,California,Contra Costa County,Walnut Creek,37.865566,-122.0667,CA,artificial intelligence
5655386853,2026-03-05T15:30:17Z,Senior Accountant,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. Position Overview We are seeking a detai…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,118953.75,118953.75,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5708043709,2026-04-23T02:52:33Z,Grant Associate,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. A mission-driven nonprofit organization …",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,86734.28,86734.28,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5714437673,2026-04-30T05:36:48Z,Cable & Wire Harness Inspector - Level II,"Over 30 years, SQA Services has been a premier leader in providing managed supplier quality services for audits, assessments, remote surveillance assessments, corrective actions, remediation, inspections, and engineering to manufacturers within all industries. We deliver services by deploying associates who are located throughout the United States and in 90 countries around the world to your supplier sites. Our associates are expert quality assurance professionals with broad experience and loca…",Engineering Jobs,engineering-jobs,SQA Services,62400,72800,US,California,Orange County,Anaheim,33.846981,-117.954189,CA,artificial intelligence
5738666297,2026-05-23T06:06:50Z,Training Analyst,"Training Analyst The Opportunity: The Training Analyst will serve as a Subject Matter Expert ( SME ) responsible for developing, managing, and delivering comprehensive formal training solutions for the ICADS Family of Systems ( FoS ) . This role is integral to the ""Product Support Management, Training and Logistics Support"" tasks outlined in the Performance Work Statement. The analyst will ensure that all training materials align with the rapid prototyping and fielding schedules for the ICADS F…",IT Jobs,it-jobs,Booz Allen Hamilton,69300,158000,US,California,San Diego County,San Diego,32.726967,-117.164709,CA,artificial intelligence
5685818112,2026-04-01T12:33:54Z,Food Manufacturing - Supply Chain Manager 0912,"Overview Our client, a well-established artisan baked goods manufacturer in the Greater Sacramento area, is seeking a proactive and hands-on Supply Chain Operations Manager to join its expanding team. This is an exciting opportunity to step into a key role within a successful 24/7 production environment serving major grocery chains and national retail partners across the country. This opportunity is well suited to someone who enjoys a high-energy manufacturing setting, brings a practical and po…",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Keller Executive Search,70000,80000,US,California,Sacramento County,Sacramento,38.596713,-121.494174,CA,artificial intelligence
5721156537,2026-05-06T23:07:39Z,Controller - Nonprofit Organization,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. We are seeking a mission-driven Controll…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,142442.34,142442.34,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5711699621,2026-04-27T09:14:27Z,DevOps/Azure Networking - Remote,"Codeworks, an LRS company, is seeking a DevOps & Azure Networking Consultant for a permanent position supporting one of our client partners. This role offers the opportunity to lead the design and implementation of secure, well‑architected Azure networking solutions in a complex, evolving environment Our client is seeking an experienced DevOps and Azure Networking to support ongoing cloud infrastructure initiatives in a complex Azure environment. This is a contract consulting role designed for …",IT Jobs,it-jobs,"Levi, Ray & Shoup",189707.78,189707.78,US,California,Santa Clara County,Campbell,37.3063,-121.9221,CA,artificial intelligence
5711700178,2026-04-27T09:14:37Z,DevOps/Azure Networking - Remote,"Codeworks, an LRS company, is seeking a DevOps & Azure Networking Consultant for a permanent position supporting one of our client partners. This role offers the opportunity to lead the design and implementation of secure, well‑architected Azure networking solutions in a complex, evolving environment Our client is seeking an experienced DevOps and Azure Networking to support ongoing cloud infrastructure initiatives in a complex Azure environment. This is a contract consulting role designed for …",IT Jobs,it-jobs,"Levi, Ray & Shoup",192965.22,192965.22,US,California,San Francisco,Hayes Valley,37.775,-122.4183,CA,artificial intelligence
5655410039,2026-03-05T16:09:36Z,Senior Accountant,"GHJ Search and Staffing serves as the recruitment division of GHJ, a prominent national accounting and advisory firm. Our team provides qualified Accounting and Finance professionals on a temporary and permanent basis across a broad range of industries. GHJ’s relationship with our Global Advisory and Accounting Network provides the resources needed to better understand client’s needs, attract a higher caliber of candidates and assess candidate potential. Position Overview A reputable law firm i…",Accounting & Finance Jobs,accounting-finance-jobs,GHJ,99024.57,99024.57,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5603855212,2026-01-28T14:31:19Z,Postdoctoral Fellow - Applied & Computational Scientists,"The Applied Sciences Laboratory at SRI International is seeking multiple Postdoctoral Fellows - Applied and Computational Scientists to conduct research and development in the areas of mathematics of generative AI models, reinforcement learning, and algorithm design. Though knowledge in one or more of these areas is desired, the ability to quickly learn new topics and dive into unfamiliar areas of research is a key ability that will be required. These positions will be in support of a new compu…",Scientific & QA Jobs,scientific-qa-jobs,SRI International,156679.25,156679.25,US,California,San Mateo County,Menlo Park,37.454232,-122.180633,CA,artificial intelligence
5603855198,2026-01-28T14:31:19Z,Applied & Computational Research Scientists,"The Applied Sciences Laboratory at SRI International is seeking multiple Applied and Computational Scientists to conduct research and development in the areas of mathematics of generative AI models, reinforcement learning, and algorithm design. Though knowledge in one or more of these areas is desired, the ability to quickly learn new topics and dive into unfamiliar areas of research is a key ability that will be required. These positions will be in support of a new computational and mathematic…",Scientific & QA Jobs,scientific-qa-jobs,SRI International,173998.67,173998.67,US,California,San Mateo County,Menlo Park,37.454232,-122.180633,CA,artificial intelligence
5742045350,2026-05-27T03:18:52Z,Pharmacy Associate,"Mixlab, the fast-growing veterinary compounding pharmacy, is hiring a Pharmacy Associate in our Los Angeles pharmacy. We are looking for a team player who is obsessed with details and is driven by an ability to makeithappen for our customers and their furry (and scaly!) friends no matter what. This is a fantastic opportunity for someone who wants to work with a growing team and can support continued growth in our operations. You will be an integral part in helping us to ensure our Pharmacy oper…",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Mixlab,45760,47840,US,California,Los Angeles County,Rancho Park,34.03621,-118.4223,CA,artificial intelligence
5711700969,2026-04-27T09:14:44Z,DevOps/Azure Networking - Remote,"Codeworks, an LRS company, is seeking a DevOps & Azure Networking Consultant for a permanent position supporting one of our client partners. This role offers the opportunity to lead the design and implementation of secure, well‑architected Azure networking solutions in a complex, evolving environment Our client is seeking an experienced DevOps and Azure Networking to support ongoing cloud infrastructure initiatives in a complex Azure environment. This is a contract consulting role designed for …",IT Jobs,it-jobs,"Levi, Ray & Shoup",190852.47,190852.47,US,California,Los Angeles County,Textile Finance,34.0414,-118.2538,CA,artificial intelligence
5711700939,2026-04-27T09:14:44Z,DevOps/Azure Networking - Remote,"Codeworks, an LRS company, is seeking a DevOps & Azure Networking Consultant for a permanent position supporting one of our client partners. This role offers the opportunity to lead the design and implementation of secure, well‑architected Azure networking solutions in a complex, evolving environment Our client is seeking an experienced DevOps and Azure Networking to support ongoing cloud infrastructure initiatives in a complex Azure environment. This is a contract consulting role designed for …",IT Jobs,it-jobs,"Levi, Ray & Shoup",205782.16,205782.16,US,California,San Diego County,San Diego,32.726967,-117.164709,CA,artificial intelligence
5695044039,2026-04-09T21:16:43Z,Staff Backend Engineer,"Staff Backend Engineer (Product Engineering) Location: San Francisco, CA (Onsite) Compensation: $200,000 – $250,000 base salary  equity About Lovefreedom Solution is partnering with the first audio data research company, applying an R&D-driven approach to building high-quality datasets for artificial intelligence. Our mission is to enable AI to operate effectively in real-world environments, with a focus on audio as a primary interface. Founded in 2024 by former Scale AI engineers and operators…",Engineering Jobs,engineering-jobs,Lovefreedom Solution,200000,250000,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5641373230,2026-02-22T14:15:45Z,"AI Support Engineer, Government - San Francisco","About the Team OpenAI’s User Operations team shepherds our customers’ adoption of AI and ensures that our customers' product experience is nothing short of exceptional. We are building the very first post-AGI support team. We resolve complex issues, provide technical guidance, and support customers in maximizing value and adoption from deploying our products. We work closely with Sales, Technical Success, Product, Engineering and others, to deliver the best possible experience to our customers …",IT Jobs,it-jobs,OpenAI,180000,260000,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5722675881,2026-05-08T03:00:58Z,YouTube Video Creator and Manager,"Kapwing is looking for a skilled YouTube video creator to take strategic ownership of our YouTube channel. Salary: $70,000 — $100,000 The @Kapwing YouTube channel has over 200,000 subscribers and reaches a diverse global audience of creators, from social media teams and students to marketing professionals and businesses. We’re looking to bring on a talented Content Strategist to lead the channel’s next phase of creative direction. Our mission on YouTube is to empower modern storytellers through…","PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,Kapwing,128810.8,128810.8,US,California,San Francisco,Chinatown,37.79203,-122.406849,CA,artificial intelligence
5721551523,2026-05-07T05:56:25Z,Embedded Software Engineer,"AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds that cover cloud computing to artificial intelligence, communications and sensing, embedded systems, and much more. As an Embedded Software engineer on the Space team, your work w…",IT Jobs,it-jobs,AnySignal,160000,215000,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5721422007,2026-05-07T04:07:45Z,Embedded Controls Engineer,"Company AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds spanning cloud computing, artificial intelligence, communications and sensing, embedded systems, and more. About the Role This role spans COTS integration and custom firmw…",Engineering Jobs,engineering-jobs,AnySignal,130000,180000,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5721153154,2026-05-06T23:03:26Z,People Operations Specialist,"Company AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds spanning cloud computing, artificial intelligence, communications and sensing, embedded systems, and more. About the Role We’re looking for a People Operations Specialist …",HR & Recruitment Jobs,hr-jobs,AnySignal,85000,105000,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5464054846,2025-10-25T08:35:38Z,Machine Learning Engineer,"Rebel Space Technologies is seeking a talented and experienced Machine Learning Engineer to join our team. Machine Learning Engineer: At Rebel Space, our mission is to protect critical space infrastructure through enhanced observability and space system cybersecurity. We believe that as space infrastructure expands, it will be increasingly difficult to secure and monitor these systems against critical failures or evolving cyber threats. To address this, we are building software that empowers de…",IT Jobs,it-jobs,Rebel Space Technologies,140000,220000,US,California,Los Angeles County,Long Beach,33.8232,-118.25851,CA,machine learning
5709003089,2026-04-23T23:09:44Z,Machine Learning Engineer,"Company Overview At Motorola Solutions, we believe that everything starts with our people. We’re a global close-knit community, united by the relentless pursuit to help keep people safer everywhere. We build and connect technologies to help protect people, property and places. Our solutions foster the collaboration that’s critical for safer communities, safer schools, safer hospitals, safer businesses, and ultimately, safer nations. Connect with a career that matters, and help us build a safer …",IT Jobs,it-jobs,Motorola Solutions,125720.02,125720.02,US,California,Los Angeles County,Los Angeles,,,CA,machine learning
5455603304,2025-10-19T16:38:48Z,Machine Learning Researcher,"Work Authorization Requirement: Due to the nature of our business and compliance with federal regulations, all candidates must be a ""U.S. Person"". Upon hire, you will be required to provide documentation verifying your status as a U.S. Citizen, a lawful permanent resident, or a protected individual under 8 U.S.C. 1324b(a)(3). Role: Machine Learning Researcher Location: 2550 N First Street Suite 250, San Jose, California 95131 Compensation*: $150,000-$290,000  benefits Role Description We are se…",Scientific & QA Jobs,scientific-qa-jobs,Rivet Industries,150000,290000,US,California,Santa Clara County,San Jose,37.390494,-121.885434,CA,machine learning
